epoch,timestamp,operations,operations-delta,operations/second
1694180833.044,08/09/2023 13:47:13,928225,3323,3323
1694180834.044,08/09/2023 13:47:14,946853,18628,18628
1694180835.044,08/09/2023 13:47:15,956105,9252,9252
1694180836.044,08/09/2023 13:47:16,961396,5291,5291
1694180837.044,08/09/2023 13:47:17,965209,3813,3813
1694180838.044,08/09/2023 13:47:18,968125,2916,2916
1694180839.044,08/09/2023 13:47:19,984294,16169,16169
1694180840.044,08/09/2023 13:47:20,993222,8928,8928
1694180841.044,08/09/2023 13:47:21,998517,5295,5295
1694180842.044,08/09/2023 13:47:22,1018850,20333,20333
