epoch,timestamp,operations,operations-delta,operations/second
1694181355.046,08/09/2023 13:55:55,2902,2902,2899.101
1694181356.046,08/09/2023 13:55:56,5386,2484,2484
1694181357.046,08/09/2023 13:55:57,7288,1902,1902
1694181358.046,08/09/2023 13:55:58,8652,1364,1364
1694181359.046,08/09/2023 13:55:59,12209,3557,3557
1694181360.046,08/09/2023 13:56:00,15737,3528,3528
1694181361.046,08/09/2023 13:56:01,17823,2086,2086
1694181362.046,08/09/2023 13:56:02,19206,1383,1383
1694181363.046,08/09/2023 13:56:03,20883,1677,1677
1694181364.046,08/09/2023 13:56:04,22226,1343,1343
1694181365.046,08/09/2023 13:56:05,23482,1256,1256
1694181366.047,08/09/2023 13:56:06,24222,740,739.261
1694181367.047,08/09/2023 13:56:07,25417,1195,1195
1694181368.047,08/09/2023 13:56:08,26820,1403,1403
1694181369.047,08/09/2023 13:56:09,28631,1811,1811
1694181370.047,08/09/2023 13:56:10,29941,1310,1310
1694181371.047,08/09/2023 13:56:11,31081,1140,1140
1694181372.047,08/09/2023 13:56:12,31939,858,858
1694181373.047,08/09/2023 13:56:13,32371,432,432
1694181374.047,08/09/2023 13:56:14,33301,930,930
1694181375.047,08/09/2023 13:56:15,34429,1128,1128
1694181376.047,08/09/2023 13:56:16,35422,993,993
1694181377.047,08/09/2023 13:56:17,37011,1589,1589
1694181378.047,08/09/2023 13:56:18,38213,1202,1202
1694181379.047,08/09/2023 13:56:19,39386,1173,1173
1694181380.047,08/09/2023 13:56:20,40472,1086,1086
1694181381.048,08/09/2023 13:56:21,41327,855,854.146
1694181382.048,08/09/2023 13:56:22,42113,786,786
1694181383.048,08/09/2023 13:56:23,42791,678,678
1694181384.048,08/09/2023 13:56:24,43507,716,716
1694181385.048,08/09/2023 13:56:25,44335,828,828
1694181386.048,08/09/2023 13:56:26,45154,819,819
1694181387.048,08/09/2023 13:56:27,45960,806,806
1694181388.048,08/09/2023 13:56:28,46714,754,754
1694181389.048,08/09/2023 13:56:29,47451,737,737
1694181390.048,08/09/2023 13:56:30,48136,685,685
1694181391.048,08/09/2023 13:56:31,48801,665,665
1694181392.048,08/09/2023 13:56:32,50219,1418,1418
1694181393.048,08/09/2023 13:56:33,56151,5932,5932
1694181394.048,08/09/2023 13:56:34,58204,2053,2053
1694181395.049,08/09/2023 13:56:35,59661,1457,1455.544
1694181396.049,08/09/2023 13:56:36,60978,1317,1317
1694181397.049,08/09/2023 13:56:37,62107,1129,1129
1694181398.049,08/09/2023 13:56:38,63136,1029,1029
1694181399.049,08/09/2023 13:56:39,64206,1070,1070
1694181400.049,08/09/2023 13:56:40,64997,791,791
1694181401.049,08/09/2023 13:56:41,65682,685,685
1694181402.049,08/09/2023 13:56:42,66354,672,672
1694181403.049,08/09/2023 13:56:43,67319,965,965
1694181404.049,08/09/2023 13:56:44,68414,1095,1095
1694181405.049,08/09/2023 13:56:45,69448,1034,1034
1694181406.049,08/09/2023 13:56:46,75027,5579,5579
1694181407.049,08/09/2023 13:56:47,77269,2242,2242
1694181408.049,08/09/2023 13:56:48,78873,1604,1604
1694181409.049,08/09/2023 13:56:49,83330,4457,4457
1694181410.05,08/09/2023 13:56:50,85760,2430,2427.572
1694181411.05,08/09/2023 13:56:51,87213,1453,1453
1694181412.05,08/09/2023 13:56:52,88300,1087,1087
1694181413.05,08/09/2023 13:56:53,89260,960,960
1694181414.05,08/09/2023 13:56:54,94448,5188,5188
1694181415.05,08/09/2023 13:56:55,96765,2317,2317
1694181416.05,08/09/2023 13:56:56,98332,1567,1567
1694181417.05,08/09/2023 13:56:57,101407,3075,3075
1694181418.05,08/09/2023 13:56:58,105709,4302,4302
1694181419.05,08/09/2023 13:56:59,107583,1874,1874
1694181420.05,08/09/2023 13:57:00,108834,1251,1251
1694181421.05,08/09/2023 13:57:01,110064,1230,1230
1694181422.05,08/09/2023 13:57:02,111191,1127,1127
1694181423.05,08/09/2023 13:57:03,112080,889,889
1694181424.051,08/09/2023 13:57:04,112910,830,829.171
1694181425.051,08/09/2023 13:57:05,113655,745,745
1694181426.051,08/09/2023 13:57:06,114353,698,698
1694181427.051,08/09/2023 13:57:07,114969,616,616
1694181428.051,08/09/2023 13:57:08,115622,653,653
1694181429.051,08/09/2023 13:57:09,116357,735,735
1694181430.051,08/09/2023 13:57:10,117091,734,734
1694181431.051,08/09/2023 13:57:11,117781,690,690
1694181432.051,08/09/2023 13:57:12,118457,676,676
1694181433.051,08/09/2023 13:57:13,119062,605,605
1694181434.051,08/09/2023 13:57:14,122327,3265,3265
1694181435.051,08/09/2023 13:57:15,126173,3846,3846
1694181436.051,08/09/2023 13:57:16,128118,1945,1945
1694181437.051,08/09/2023 13:57:17,129406,1288,1288
1694181438.052,08/09/2023 13:57:18,130460,1054,1052.947
1694181439.052,08/09/2023 13:57:19,131327,867,867
1694181440.052,08/09/2023 13:57:20,132113,786,786
1694181441.052,08/09/2023 13:57:21,132917,804,804
1694181442.052,08/09/2023 13:57:22,133648,731,731
1694181443.052,08/09/2023 13:57:23,134318,670,670
1694181444.052,08/09/2023 13:57:24,135018,700,700
1694181445.052,08/09/2023 13:57:25,135688,670,670
1694181446.052,08/09/2023 13:57:26,136342,654,654
1694181447.052,08/09/2023 13:57:27,136943,601,601
1694181448.052,08/09/2023 13:57:28,137517,574,574
1694181449.052,08/09/2023 13:57:29,138120,603,603
1694181450.052,08/09/2023 13:57:30,138745,625,625
1694181451.052,08/09/2023 13:57:31,139332,587,587
1694181452.053,08/09/2023 13:57:32,144404,5072,5066.933
1694181453.053,08/09/2023 13:57:33,147168,2764,2764
1694181454.053,08/09/2023 13:57:34,148994,1826,1826
1694181455.053,08/09/2023 13:57:35,150270,1276,1276
1694181456.053,08/09/2023 13:57:36,151270,1000,1000
1694181457.053,08/09/2023 13:57:37,152120,850,850
1694181458.053,08/09/2023 13:57:38,152923,803,803
1694181459.053,08/09/2023 13:57:39,153692,769,769
1694181460.053,08/09/2023 13:57:40,154471,779,779
1694181461.053,08/09/2023 13:57:41,155185,714,714
1694181462.053,08/09/2023 13:57:42,155894,709,709
1694181463.053,08/09/2023 13:57:43,156618,724,724
1694181464.053,08/09/2023 13:57:44,157365,747,747
1694181465.053,08/09/2023 13:57:45,158055,690,690
1694181466.053,08/09/2023 13:57:46,158733,678,678
1694181467.054,08/09/2023 13:57:47,159423,690,689.311
1694181468.054,08/09/2023 13:57:48,165353,5930,5930
1694181469.054,08/09/2023 13:57:49,167749,2396,2396
1694181470.054,08/09/2023 13:57:50,169983,2234,2234
1694181471.054,08/09/2023 13:57:51,175317,5334,5334
1694181472.054,08/09/2023 13:57:52,177379,2062,2062
1694181473.054,08/09/2023 13:57:53,178811,1432,1432
1694181474.054,08/09/2023 13:57:54,179771,960,960
