1.000,63963.135
2.000,4833.279
3.000,13066.239
4.000,52002.815
5.000,85786.623
6.000,91029.503
7.000,103284.735
8.000,121372.671
9.001,138280.959
10.001,149553.151
11.001,165019.647
12.001,185991.167
13.001,180879.359
14.001,152567.807
15.001,154664.959
16.001,170000.383
17.001,169345.023
18.001,187170.815
19.001,4804.607
20.001,18710.527
21.001,52822.015
22.001,84541.439
23.001,103481.343
24.001,129499.135
25.001,146407.423
26.001,143261.695
27.001,157286.399
28.001,167903.231
29.001,168296.447
