1.00,270.847
1.11,465.919
1.25,506.367
1.43,540.671
1.67,566.783
2.00,589.311
2.22,600.063
2.50,611.327
2.86,622.591
3.33,634.879
4.00,648.703
4.44,656.895
5.00,665.087
5.71,674.303
6.67,685.055
8.00,697.343
8.89,704.511
10.00,711.679
11.43,720.383
13.33,730.111
16.00,741.887
17.78,748.543
20.00,755.711
22.86,763.903
26.67,773.631
32.00,784.895
35.56,791.551
40.00,798.719
45.71,806.399
53.33,815.615
64.00,826.879
71.11,833.023
80.00,839.679
91.43,847.359
106.67,856.063
128.00,866.303
142.22,872.447
160.00,879.103
182.86,886.271
213.33,894.463
256.00,905.215
284.44,910.847
320.00,916.991
365.71,924.671
426.67,933.375
512.00,945.151
568.89,951.807
640.00,958.463
731.43,966.655
853.33,976.895
1024.00,988.671
1137.78,994.815
1280.00,1002.495
1462.86,1012.223
1706.67,1024.511
2048.00,1041.407
2275.56,1053.695
2560.00,1071.103
2925.71,1092.607
3413.33,1129.471
4096.00,1236.991
4551.11,1332.223
5120.00,1498.111
5851.43,1799.167
6826.67,1970.175
8192.00,2650.111
9102.22,3387.391
10240.00,4829.183
11702.86,5038.079
13653.33,6230.015
16384.00,6545.407
18204.44,6619.135
20480.00,6651.903
23405.71,6705.151
27306.67,6856.703
32768.00,6922.239
36408.89,6983.679
40960.00,7004.159
46811.43,7016.447
54613.33,7028.735
65536.00,7041.023
72817.78,7045.119
81920.00,7057.407
93622.86,7069.695
109226.67,7114.751
131072.00,7151.615
145635.56,7213.055
163840.00,7217.151
187245.71,7233.535
218453.33,7299.071
262144.00,7299.071
291271.11,7340.031
327680.00,7356.415
374491.43,7356.415
436906.67,7368.703
524288.00,7389.183
582542.22,7389.183
655360.00,7401.471
748982.86,7401.471
873813.33,7401.471
1048576.00,7458.815
1165084.44,7458.815
1310720.00,7458.815
1497965.71,7458.815
1747626.67,7458.815
2097152.00,7520.255
